2.465742618714611423e-01,2.780513100187431696e-01,6.516700872799724431e-02,9.593964475481644993e-02,5.535302257676846804e-02,8.709844000171751421e-02,5.483422501938835930e-02,4.758533948741507785e-02,4.059842719082334267e-02,2.879832035086929073e-02
9.382378736531046259e-01,1.543449503658154628e-02,4.598312311156894754e-03,5.315118845299872385e-03,8.860713291281954382e-03,5.389668750410884709e-03,6.818719753403425579e-03,7.889431893114152647e-03,3.851780623773581359e-03,3.603885841873095356e-03
1.391735009400469833e-02,2.510708717997456665e-02,6.944066643969057928e-01,4.150171869732295106e-03,7.810633001378294860e-02,1.002025846969358952e-01,1.148788055979860570e-02,4.362048170942850467e-02,2.142748639217805992e-02,7.573963087258652957e-03
6.275364508628581417e-01,6.747031065127861993e-02,6.785835705391314587e-02,1.931828885679913455e-02,5.901543038953584175e-02,4.820721595730205478e-02,2.856729760357425846e-02,4.165976372208442247e-02,2.441660761035958568e-02,1.595027729229470115e-02
7.533293437323764774e-01,8.706206577362506083e-02,1.142661755533208763e-02,3.570625552108477180e-02,2.236396507234678088e-02,1.978801279992729173e-02,2.534960228453347203e-02,1.894658904296239385e-02,1.387746874830239792e-02,1.215007946950939083e-02
7.233859728512647136e-01,5.751450720011715839e-02,2.470675849324985296e-02,2.861869984202676867e-02,4.061285282955210546e-02,3.008665902568515363e-02,2.763006423610933626e-02,3.359143871088433181e-02,1.818039803878770955e-02,1.567264877232272743e-02
3.355343794461609352e-01,1.976401828765210755e-01,5.221859103011042280e-02,9.245736382311817159e-02,7.026849751214472861e-02,7.356313334136210802e-02,5.872497845054489712e-02,5.692752457129127142e-02,3.466228166818326878e-02,2.800306728056291619e-02
9.450096593691577063e-01,4.952151943096481240e-03,1.301075603843474156e-02,1.094808117842788978e-03,1.220397438122059960e-02,6.304716630709705956e-03,3.417800514871538117e-03,8.292518428430588340e-03,3.498952926694741394e-03,2.214661649541216967e-03
4.661263625620640227e-01,1.286563681540053294e-01,5.028945903160372821e-02,6.379685130617410160e-02,6.845615913439972999e-02,6.317688446304116356e-02,4.903861751046014600e-02,5.150960385183992601e-02,3.330595254391532922e-02,2.564374144249657178e-02
6.150521335251799560e-01,1.539784080550662404e-01,6.843166256712254238e-03,9.187156827748792221e-02,2.381915184140474123e-02,1.999856081955913439e-02,3.509856970886135463e-02,1.969073921122075840e-02,1.677943060978042897e-02,1.686827169472732146e-02
6.453756984365700555e-01,1.399319176258396469e-01,1.962348580751169247e-02,4.794368571219462249e-02,3.020629604277775410e-02,2.927903151257535072e-02,3.108342400993826388e-02,2.341283438939242845e-02,1.829202484575331508e-02,1.485160161744672469e-02
3.767326728029807836e-01,2.954281882324132913e-01,2.743718332750721620e-02,9.635030729228338808e-02,3.967550330307249851e-02,4.194075996886121455e-02,4.565095748835257955e-02,2.926493608420930800e-02,2.630236398537303191e-02,2.121712751494657725e-02
5.105363858057520021e-01,2.341686115060692408e-01,2.194471385579629258e-02,6.531368535604134551e-02,3.708018061562638051e-02,3.240682040598148739e-02,3.614481993286641770e-02,2.338778770774228508e-02,2.196923606004027099e-02,1.704775875408423916e-02
7.452704793645587023e-01,3.943547875287336385e-02,4.308117029295849276e-02,1.364808794975041692e-02,4.532622795332436061e-02,3.282298002336655335e-02,2.069556520993786133e-02,3.321092262584186827e-02,1.565566009812583911e-02,1.085342772926258838e-02
8.610008851973216526e-01,3.425965579718334101e-03,5.563239030581632744e-02,6.638175659120585650e-04,3.122428288812559294e-02,1.533014221353301738e-02,4.211184305883920384e-03,2.067730184949520891e-02,4.801068517399934010e-03,3.032961576793960067e-03
2.986761665260790344e-01,1.346259711890479827e-01,1.223960940244173817e-01,5.452578438028701791e-02,9.681100931723402025e-02,1.067136582469497968e-01,5.186676330404011576e-02,7.389440910033520660e-02,3.553255790052693014e-02,2.495758601108247904e-02
2.207482423365643431e-01,9.808860817904596630e-02,5.311760603380404760e-02,1.458409946805868385e-01,7.038225376070703088e-02,1.796168197856464754e-01,4.046994714556492734e-02,1.344800479613156297e-01,2.274708272122175079e-02,3.450839739554297653e-02
2.768123553841518314e-01,2.047623010226391482e-01,5.530996441160635629e-02,1.196485990830825213e-01,7.257725255044855661e-02,7.368587746353519319e-02,6.805889754483747389e-02,6.113616665834907538e-02,3.538239950269157080e-02,3.262618637865823817e-02
6.663219199772907331e-01,6.803330766994528100e-02,4.189004723025948479e-02,2.669422286981994533e-02,4.920563096028941069e-02,3.938982417993106694e-02,3.041762573681146622e-02,4.108254779652532884e-02,2.068084997417663287e-02,1.628402360495068840e-02
1.471546031524035292e-01,3.926826855591652454e-01,1.131750605748255006e-01,6.738926998301451865e-02,5.274529094507945243e-02,7.974520771479590153e-02,4.743743800481479284e-02,3.688244542530471487e-02,3.751611336299780913e-02,2.527188527759847633e-02
6.917084093673577794e-01,3.912492186725158999e-02,4.593267349573929015e-02,1.760981407981581856e-02,5.233821772298351271e-02,4.441773618112438565e-02,2.789439838737570870e-02,4.759188138337854673e-02,1.783694717825710582e-02,1.554500033671632128e-02
1.624009065440751853e-01,1.866759040508157719e-01,1.897477083158852773e-01,5.084551360879802778e-02,8.915767267909723015e-02,1.281019107689270187e-01,5.182537830595589784e-02,6.591404430947994664e-02,4.697147873960291070e-02,2.835948267736275452e-02
2.363531453597993159e-01,1.183395042667053365e-01,2.175033135966034925e-01,3.169177589177899629e-02,8.011439090377522887e-02,1.261667512507328726e-01,4.356312219865719065e-02,7.544572082784341271e-02,4.281798734665376999e-02,2.800428835745050887e-02
5.717619267445170905e-01,1.472423948831110274e-01,2.680708673929447367e-02,5.725620752836622918e-02,3.992079208148822944e-02,4.071198432673767825e-02,3.830986482831782308e-02,3.263448028223326497e-02,2.483033117837899276e-02,2.052493140755509704e-02
2.195475357348869727e-01,1.051760845129660615e-01,2.033005092883435894e-01,3.676182190876346040e-02,1.007741156953916584e-01,1.324223188791122663e-01,4.485425627228013107e-02,8.089040074408439251e-02,4.849688578603921635e-02,2.777607117813224794e-02
8.510084135323976451e-01,2.911830825039695911e-02,1.379284291648296551e-02,1.278505489469217681e-02,2.397855058705447920e-02,1.614783206845243207e-02,1.517199485888466766e-02,2.133451606427817782e-02,8.929627519463252672e-03,7.732859307897300451e-03
8.420933707852601424e-01,3.994415451718194565e-02,1.062344434362177265e-02,1.832107000558554771e-02,1.791831678125683364e-02,1.554605256509749428e-02,1.753140180455549021e-02,1.877833405094601546e-02,9.862593668412633630e-03,9.381261478082098329e-03
5.337326883902576702e-01,2.117162419046015043e-01,1.870046658922840110e-02,7.267639941660401781e-02,3.267068945390792789e-02,3.133194832573942684e-02,3.757529596715671050e-02,2.257770062354456236e-02,2.162275195733187952e-02,1.739581737162791339e-02
7.772219988132057431e-03,4.001704630917903849e-01,2.429717369134710703e-01,5.240735844464851356e-02,2.577041424139957237e-02,1.667846609607871178e-01,2.676914967349381877e-02,3.222652284151596852e-02,2.919790851307392868e-02,1.592956533168751049e-02
7.697139099542119611e-01,6.546347285542945815e-02,2.050061515244390106e-02,2.361025086890401400e-02,2.108290870949356549e-02,2.343880108705867840e-02,2.349347727982047454e-02,2.454785380256142499e-02,1.355508330320277094e-02,1.459362698687369057e-02
5.974988695067103006e-02,7.402415532806716492e-01,5.649405163310720330e-06,6.241416738245696150e-02,2.328577986796261887e-05,4.538285829072299910e-05,1.232897684290761194e-02,2.631574865431127934e-04,1.158549855927918070e-04,1.248120850278347932e-01
1.249826777801384819e-01,1.350682741101719431e-01,3.097687327176766314e-01,2.629046078361002223e-02,9.956488733921367573e-02,1.360666589377241553e-01,4.068953776140066259e-02,6.350238301629357318e-02,4.174233611734091964e-02,2.232405143642995568e-02
2.537828387944959241e-01,7.304349497044951289e-02,2.345541693633608829e-02,2.529444080194905298e-01,4.931195780888048691e-02,1.168362082061073920e-01,4.480623104797453599e-02,1.338879971965766247e-01,1.487123358566032512e-02,3.706021343402861323e-02
5.895184803315141053e-01,1.284079675632118500e-01,1.789709278158450531e-02,7.976744287296694269e-02,2.705497034704131692e-02,3.602562483870785925e-02,4.528123684219509393e-02,3.559585918260785992e-02,1.869677266616026623e-02,2.175455257401021081e-02
4.855795250185078737e-01,1.441784300097580795e-01,4.292253515512203105e-02,6.495938515602885099e-02,5.989124616661255923e-02,5.761659835946218028e-02,4.581406125127852197e-02,4.301918790251293284e-02,3.188210968270852042e-02,2.413692129800849157e-02
3.366705379619627236e-01,1.846431688123970072e-01,1.064013828941571677e-01,5.280297511469644878e-02,6.907611933313199948e-02,8.707934124645871909e-02,4.892442956464642528e-02,5.199233022308735741e-02,3.665657043479191718e-02,2.575314441467028634e-02
8.366853906433318055e-01,1.956539981730565439e-02,3.844708591255691088e-02,4.370876633882944499e-03,3.013392157022764042e-02,2.189650772156466474e-02,1.030479926433478834e-02,2.198934041484697580e-02,1.010580403154246430e-02,6.500873990406036591e-03
8.296640198154887624e-01,2.756750044111605513e-02,2.652747956097688264e-02,8.599720820658201051e-03,3.046633596678218620e-02,2.104876718635044497e-02,1.511654879386754684e-02,2.228139965854417787e-02,1.040458794720375453e-02,8.323639809011970994e-03
7.867304280348716983e-01,6.002135822486419359e-02,2.695182533066309630e-02,1.286923661037967306e-02,3.392716833707875440e-02,2.192582576753461521e-02,1.641013795598171218e-02,1.948464557340896103e-02,1.325532304632857580e-02,8.424051118888666381e-03
4.223916275120336294e-01,2.372376883502069767e-01,2.337991053245406722e-02,1.037032713132310380e-01,2.960306865222745928e-02,4.521021850786680063e-02,5.221283854724169393e-02,3.808934634342595743e-02,2.055156861432763313e-02,2.762046162698493165e-02
6.894704249731883894e-02,1.741483612050071308e-02,3.958408647633979149e-01,1.125475831629661749e-02,1.774769976138587391e-01,1.544806458883718758e-01,2.441384457172286401e-02,1.000787371891208866e-01,3.379501758063935268e-02,1.629725545877227719e-02
2.079306601157394629e-01,2.145427975934326159e-01,7.912896360144035246e-03,3.622200124348552985e-01,1.401365530898450798e-02,4.809136314099740628e-02,5.865753825963990892e-02,4.748756725860557582e-02,1.204177683082349910e-02,2.710173269677796162e-02
4.667725999058838227e-01,1.791687860694456957e-01,4.292643804570837190e-02,6.293569970239992761e-02,5.662756093603000390e-02,5.396221836276499095e-02,4.540160005385745351e-02,4.047324878607254373e-02,2.995858473969072525e-02,2.177326339814665904e-02
4.454804278894974323e-01,2.784946058105235503e-02,1.633617174120897686e-01,1.313639730819169196e-02,1.139230305241613478e-01,7.947016373949250534e-02,2.901314841034398351e-02,8.018367527812929330e-02,2.871979207209132690e-02,1.886218678495020853e-02
8.749870748843160406e-01,1.701178497775977447e-02,2.214552963572883129e-02,4.856301296210719515e-03,2.516690369929725293e-02,1.490825921861675327e-02,9.561061543176933158e-03,1.768228322407719433e-02,8.345666393646101675e-03,5.335135127170206187e-03
3.045645571860491896e-01,2.068657562573194830e-01,2.990534990061348777e-02,1.460024845050612863e-01,5.702602438159832393e-02,6.825204980361333773e-02,6.626907515841679031e-02,5.234614556353781034e-02,3.557710845488286366e-02,3.319144878890735451e-02
5.592715827630232450e-01,8.960647312335019710e-02,4.655605595295573412e-02,4.203884371707633516e-02,6.328946558118428434e-02,5.900088263253708276e-02,3.949410799876472422e-02,4.936705705798324906e-02,2.946643212067597689e-02,2.190909905244911582e-02
4.467249076532694430e-01,1.963557378407737586e-01,2.703615601525165280e-02,9.669971303926547246e-02,3.880780879707299708e-02,5.238500985553613126e-02,5.330153381162962278e-02,4.065585343731858980e-02,2.338753070451078317e-02,2.464574884537153524e-02
1.405282479977947585e-01,3.864106500219103291e-01,4.662753513920613740e-02,1.493782347474356953e-01,3.110958133176239260e-02,7.795721300536698206e-02,6.306997873127802301e-02,4.287830275107645805e-02,2.763686428673432435e-02,3.440339198743488230e-02
8.012246443218118408e-01,4.796985544560392056e-02,1.688475698361642519e-02,1.987208879756249824e-02,2.669905341866064125e-02,2.012109746075319353e-02,1.969983640062156552e-02,2.498926562608364682e-02,1.195871568713845548e-02,1.058068585814763568e-02
6.819297508992878676e-01,1.658892138613242070e-02,7.371820067963205658e-02,8.936536338080870723e-03,6.224005717162053863e-02,5.015520420963867632e-02,2.056499970157395565e-02,5.826544204029860535e-02,1.569166090772256342e-02,1.190922666601249187e-02
9.703684007031189163e-01,9.618062669515531696e-03,2.342778490728315410e-03,2.109558693195132031e-03,3.449047679492635559e-03,2.503908371387504519e-03,2.952072636273754200e-03,3.352432872199685981e-03,1.836512633750959911e-03,1.467225250337368626e-03
2.413568738238862366e-01,3.600664510593062917e-01,1.061138304280000340e-02,2.171090723058936300e-01,1.648380675210791083e-02,3.562264294686652566e-02,5.641408657449095698e-02,2.384576800869310856e-02,1.737387731122396958e-02,2.111603817473128863e-02
5.462891897990972412e-01,9.294703544886002283e-03,3.498979077695395928e-02,2.882960444366789929e-02,1.067307168352307073e-01,9.426453696149234007e-02,1.472674836382143956e-02,1.410432234619412029e-01,1.040264078746003934e-02,1.342884502544914975e-02
2.134601444037687867e-01,2.123236346375791950e-01,4.835099903175436864e-02,1.638694336891438064e-01,5.736961631183624954e-02,1.440489279924336008e-01,3.371689220101946327e-02,7.634081319556973444e-02,2.488614572552808393e-02,2.563339281136686049e-02
2.531244942264872580e-02,6.891054839445412417e-02,5.577271160728461963e-01,9.967886856166554774e-03,7.895053457962553090e-02,1.457194527063073730e-01,1.878476637841245550e-02,5.114078075801747197e-02,3.156335189167852606e-02,1.192311293984299643e-02
8.060456196714966826e-01,4.834692941322201593e-02,2.074623460802183308e-02,1.586705791058688753e-02,2.643963689869894412e-02,1.969752502871919761e-02,1.873022565904066544e-02,2.230547546663834771e-02,1.155976203023289378e-02,1.026153331334250275e-02
7.445546404929439532e-01,8.064224028419895995e-02,1.717341598551405668e-02,3.027023949309576301e-02,2.678429425418961396e-02,2.260401660149667646e-02,2.522243699838399092e-02,2.387213640029339778e-02,1.525854327005522933e-02,1.361803621982828755e-02
9.432239366309510542e-01,1.160463442183797336e-02,7.608272102467663819e-03,2.602229701080779976e-03,9.739000413817084159e-03,6.017746967421153635e-03,4.878723213121549662e-03,7.344555427962026935e-03,4.033790059836019591e-03,2.947111061504824759e-03
3.668394975737404584e-01,1.523696402670225158e-01,8.657109903830476072e-02,6.964213786734986533e-02,6.582081216684107505e-02,8.572365304246037931e-02,4.877915661461582758e-02,6.731660990306509440e-02,3.176941785287985820e-02,2.516797567372009228e-02
